Language Task Size Select_size Model Metric Value
cho surSeg 1000 400 transformer recall 0.11648333333333333
cho surSeg 1000 400 transformer f1 0.11368333333333334
cho surSeg 1000 425 transformer precision 0.12055
cho surSeg 1000 425 transformer recall 0.10969999999999999
cho surSeg 1000 425 transformer f1 0.11185
cho surSeg 1000 450 transformer precision 0.13323333333333334
cho surSeg 1000 450 transformer recall 0.12723333333333334
cho surSeg 1000 450 transformer f1 0.12633333333333333
cho surSeg 1000 475 transformer precision 0.11861666666666666
cho surSeg 1000 475 transformer recall 0.11473333333333334
cho surSeg 1000 475 transformer f1 0.11298333333333334
cho surSeg 1000 500 transformer precision 0.12443333333333333
cho surSeg 1000 500 transformer recall 0.10788333333333333
cho surSeg 1000 500 transformer f1 0.11165
cho surSeg 1000 525 transformer precision 0.12831666666666666
cho surSeg 1000 525 transformer recall 0.11443333333333333
cho surSeg 1000 525 transformer f1 0.11789999999999999
cho surSeg 1000 550 transformer precision 0.12251666666666666
cho surSeg 1000 550 transformer recall 0.11558333333333333
cho surSeg 1000 550 transformer f1 0.11526666666666667
cho surSeg 1000 575 transformer precision 0.11638333333333334
cho surSeg 1000 575 transformer recall 0.11918333333333334
cho surSeg 1000 575 transformer f1 0.11365
cho surSeg 1000 600 transformer precision 0.14086666666666667
cho surSeg 1000 600 transformer recall 0.13474999999999998
cho surSeg 1000 600 transformer f1 0.1345
cho surSeg 1500 0 transformer precision 0.10833333333333334
cho surSeg 1500 0 transformer recall 0.0964
cho surSeg 1500 0 transformer f1 0.09888333333333334
cho surSeg 1500 25 transformer precision 0.11056666666666667
cho surSeg 1500 25 transformer recall 0.10376666666666667
cho surSeg 1500 25 transformer f1 0.10446666666666667
cho surSeg 1500 50 transformer precision 0.11706666666666667
cho surSeg 1500 50 transformer recall 0.11093333333333334
cho surSeg 1500 50 transformer f1 0.111
cho surSeg 1500 75 transformer precision 0.1164
cho surSeg 1500 75 transformer recall 0.10765
cho surSeg 1500 75 transformer f1 0.10953333333333333
cho surSeg 1500 100 transformer precision 0.1167
cho surSeg 1500 100 transformer recall 0.10531666666666667
cho surSeg 1500 100 transformer f1 0.10825
cho surSeg 1500 125 transformer precision 0.10668333333333334
cho surSeg 1500 125 transformer recall 0.10013333333333334
cho surSeg 1500 125 transformer f1 0.10135000000000001
cho surSeg 1500 150 transformer precision 0.10636666666666666
cho surSeg 1500 150 transformer recall 0.0987
cho surSeg 1500 150 transformer f1 0.09975
cho surSeg 1500 175 transformer precision 0.11988333333333333
cho surSeg 1500 175 transformer recall 0.11581666666666666
cho surSeg 1500 175 transformer f1 0.11403333333333333
cho surSeg 1500 200 transformer precision 0.11251666666666667
cho surSeg 1500 200 transformer recall 0.10558333333333333
cho surSeg 1500 200 transformer f1 0.10551666666666668
cho surSeg 1500 225 transformer precision 0.09973333333333333
cho surSeg 1500 225 transformer recall 0.10303333333333334
cho surSeg 1500 225 transformer f1 0.09860000000000001
cho surSeg 1500 250 transformer precision 0.12476666666666666
cho surSeg 1500 250 transformer recall 0.11365
cho surSeg 1500 250 transformer f1 0.1153
cho surSeg 1500 275 transformer precision 0.132
cho surSeg 1500 275 transformer recall 0.12223333333333333
cho surSeg 1500 275 transformer f1 0.1238
cho surSeg 1500 300 transformer precision 0.13238333333333333
cho surSeg 1500 300 transformer recall 0.13053333333333333
cho surSeg 1500 300 transformer f1 0.12813333333333332
cho surSeg 1500 325 transformer precision 0.13656666666666667
cho surSeg 1500 325 transformer recall 0.13526666666666667
cho surSeg 1500 325 transformer f1 0.13205
cho surSeg 1500 350 transformer precision 0.13333333333333333
cho surSeg 1500 350 transformer recall 0.13066666666666668
cho surSeg 1500 350 transformer f1 0.12876666666666667
cho surSeg 1500 375 transformer precision 0.1242
cho surSeg 1500 375 transformer recall 0.11791666666666667
cho surSeg 1500 375 transformer f1 0.11798333333333333
cho surSeg 1500 400 transformer precision 0.147
cho surSeg 1500 400 transformer recall 0.13865
cho surSeg 1500 400 transformer f1 0.13935
cho surSeg 1500 425 transformer precision 0.13628333333333334
cho surSeg 1500 425 transformer recall 0.12706666666666666
cho surSeg 1500 425 transformer f1 0.12815000000000001
cho surSeg 1500 450 transformer precision 0.14226666666666668
cho surSeg 1500 450 transformer recall 0.14343333333333333
cho surSeg 1500 450 transformer f1 0.13998333333333332
cho surSeg 1500 475 transformer precision 0.15195
cho surSeg 1500 475 transformer recall 0.14113333333333333
cho surSeg 1500 475 transformer f1 0.14365
cho surSeg 1500 500 transformer precision 0.14643333333333333
cho surSeg 1500 500 transformer recall 0.14375000000000002
cho surSeg 1500 500 transformer f1 0.1418
cho surSeg 1500 525 transformer precision 0.1389166666666667
cho surSeg 1500 525 transformer recall 0.13748333333333335
cho surSeg 1500 525 transformer f1 0.13568333333333332
cho surSeg 1500 550 transformer precision 0.1539
cho surSeg 1500 550 transformer recall 0.15123333333333333
cho surSeg 1500 550 transformer f1 0.14946666666666666
cho surSeg 1500 575 transformer precision 0.14155
cho surSeg 1500 575 transformer recall 0.13486666666666666
cho surSeg 1500 575 transformer f1 0.13646666666666668
cho surSeg 1500 600 transformer precision 0.14196666666666666
cho surSeg 1500 600 transformer recall 0.14003333333333334
cho surSeg 1500 600 transformer f1 0.13848333333333335
cho surSeg 2000 0 transformer precision 0.12
cho surSeg 2000 0 transformer recall 0.10998333333333334
cho surSeg 2000 0 transformer f1 0.11211666666666667
cho surSeg 2000 25 transformer precision 0.12971666666666667
cho surSeg 2000 25 transformer recall 0.12126666666666666
cho surSeg 2000 25 transformer f1 0.12235
cho surSeg 2000 50 transformer precision 0.13416666666666668
cho surSeg 2000 50 transformer recall 0.12458333333333334
cho surSeg 2000 50 transformer f1 0.1263
cho surSeg 2000 75 transformer precision 0.11941666666666667
cho surSeg 2000 75 transformer recall 0.11361666666666667
cho surSeg 2000 75 transformer f1 0.11318333333333334
cho surSeg 2000 100 transformer precision 0.12848333333333334
cho surSeg 2000 100 transformer recall 0.12735
cho surSeg 2000 100 transformer f1 0.12533333333333335
cho surSeg 2000 125 transformer precision 0.13386666666666666
cho surSeg 2000 125 transformer recall 0.12623333333333334
cho surSeg 2000 125 transformer f1 0.12678333333333333
cho surSeg 2000 150 transformer precision 0.13525
cho surSeg 2000 150 transformer recall 0.13151666666666667
cho surSeg 2000 150 transformer f1 0.13006666666666666
cho surSeg 2000 175 transformer precision 0.1375
cho surSeg 2000 175 transformer recall 0.12388333333333333
cho surSeg 2000 175 transformer f1 0.12758333333333333
cho surSeg 2000 200 transformer precision 0.14306666666666668
cho surSeg 2000 200 transformer recall 0.13
cho surSeg 2000 200 transformer f1 0.13238333333333335
cho surSeg 2000 225 transformer precision 0.15058333333333332
cho surSeg 2000 225 transformer recall 0.14365
cho surSeg 2000 225 transformer f1 0.14446666666666666
cho surSeg 2000 250 transformer precision 0.13835
cho surSeg 2000 250 transformer recall 0.13498333333333334
cho surSeg 2000 250 transformer f1 0.13361666666666666
cho surSeg 2000 275 transformer precision 0.1336
cho surSeg 2000 275 transformer recall 0.12555
cho surSeg 2000 275 transformer f1 0.12566666666666668
cho surSeg 2000 300 transformer precision 0.13585
cho surSeg 2000 300 transformer recall 0.13003333333333333
cho surSeg 2000 300 transformer f1 0.12993333333333335
cho surSeg 2000 325 transformer precision 0.13973333333333335
cho surSeg 2000 325 transformer recall 0.13196666666666668
cho surSeg 2000 325 transformer f1 0.13308333333333333
cho surSeg 2000 350 transformer precision 0.14333333333333334
cho surSeg 2000 350 transformer recall 0.14083333333333334
cho surSeg 2000 350 transformer f1 0.13843333333333332
cho surSeg 2000 375 transformer precision 0.12988333333333335
cho surSeg 2000 375 transformer recall 0.1293
cho surSeg 2000 375 transformer f1 0.12676666666666667
cho surSeg 2000 400 transformer precision 0.13905
cho surSeg 2000 400 transformer recall 0.13693333333333332
cho surSeg 2000 400 transformer f1 0.13455
cho surSeg 2000 425 transformer precision 0.14613333333333334
cho surSeg 2000 425 transformer recall 0.13943333333333333
cho surSeg 2000 425 transformer f1 0.13928333333333334
cho surSeg 2000 450 transformer precision 0.1564
cho surSeg 2000 450 transformer recall 0.14708333333333334
cho surSeg 2000 450 transformer f1 0.14805000000000001
cho surSeg 2000 475 transformer precision 0.14851666666666666
cho surSeg 2000 475 transformer recall 0.14085
cho surSeg 2000 475 transformer f1 0.14083333333333334
cho surSeg 2000 500 transformer precision 0.14451666666666668
cho surSeg 2000 500 transformer recall 0.14235
cho surSeg 2000 500 transformer f1 0.13918333333333335
lez surSeg 500 0 transformer precision 0.1377
lez surSeg 500 0 transformer recall 0.12353333333333333
lez surSeg 500 0 transformer f1 0.12606666666666666
lez surSeg 500 25 transformer precision 0.15273333333333333
lez surSeg 500 25 transformer recall 0.12678333333333333
lez surSeg 500 25 transformer f1 0.1344
lez surSeg 500 50 transformer precision 0.15605
lez surSeg 500 50 transformer recall 0.13778333333333334
lez surSeg 500 50 transformer f1 0.1426
lez surSeg 500 75 transformer precision 0.15931666666666666
lez surSeg 500 75 transformer recall 0.13813333333333333
lez surSeg 500 75 transformer f1 0.1437
lez surSeg 500 100 transformer precision 0.14908333333333335
lez surSeg 500 100 transformer recall 0.13656666666666667
lez surSeg 500 100 transformer f1 0.13845
lez surSeg 500 125 transformer precision 0.1583
lez surSeg 500 125 transformer recall 0.13771666666666668
lez surSeg 500 125 transformer f1 0.14266666666666666
lez surSeg 500 150 transformer precision 0.16203333333333333
lez surSeg 500 150 transformer recall 0.14465
lez surSeg 500 150 transformer f1 0.14708333333333334
lez surSeg 500 175 transformer precision 0.14746666666666666
lez surSeg 500 175 transformer recall 0.14085
lez surSeg 500 175 transformer f1 0.13935
lez surSeg 500 200 transformer precision 0.14976666666666666
lez surSeg 500 200 transformer recall 0.13573333333333332
lez surSeg 500 200 transformer f1 0.13835
lez surSeg 500 225 transformer precision 0.15686666666666665
lez surSeg 500 225 transformer recall 0.1369
lez surSeg 500 225 transformer f1 0.14233333333333334
lez surSeg 500 250 transformer precision 0.14965
lez surSeg 500 250 transformer recall 0.13513333333333333
lez surSeg 500 250 transformer f1 0.13778333333333334
lez surSeg 500 275 transformer precision 0.15763333333333335
lez surSeg 500 275 transformer recall 0.13333333333333333
lez surSeg 500 275 transformer f1 0.14016666666666666
lez surSeg 500 300 transformer precision 0.15928333333333333
lez surSeg 500 300 transformer recall 0.14041666666666666
lez surSeg 500 300 transformer f1 0.14495
lez surSeg 500 325 transformer precision 0.16705
lez surSeg 500 325 transformer recall 0.14835
lez surSeg 500 325 transformer f1 0.1519
lez surSeg 500 350 transformer precision 0.17001666666666668
lez surSeg 500 350 transformer recall 0.13713333333333333
lez surSeg 500 350 transformer f1 0.14575
lez surSeg 500 375 transformer precision 0.17443333333333336
lez surSeg 500 375 transformer recall 0.1512
lez surSeg 500 375 transformer f1 0.15673333333333334
lez surSeg 500 400 transformer precision 0.18128333333333335
lez surSeg 500 400 transformer recall 0.15845
lez surSeg 500 400 transformer f1 0.16343333333333335
lez surSeg 500 425 transformer precision 0.18103333333333332
lez surSeg 500 425 transformer recall 0.16278333333333334
lez surSeg 500 425 transformer f1 0.16593333333333335
lez surSeg 500 450 transformer precision 0.1921
lez surSeg 500 450 transformer recall 0.17020000000000002
lez surSeg 500 450 transformer f1 0.1734
lez surSeg 500 475 transformer precision 0.17830000000000001
lez surSeg 500 475 transformer recall 0.17058333333333334
lez surSeg 500 475 transformer f1 0.16841666666666666
lez surSeg 500 500 transformer precision 0.18708333333333332
lez surSeg 500 500 transformer recall 0.17436666666666667
lez surSeg 500 500 transformer f1 0.17553333333333335
lez surSeg 500 525 transformer precision 0.19933333333333333
lez surSeg 500 525 transformer recall 0.17996666666666666
lez surSeg 500 525 transformer f1 0.18380000000000002
lez surSeg 500 550 transformer precision 0.19003333333333333
lez surSeg 500 550 transformer recall 0.17495
lez surSeg 500 550 transformer f1 0.17686666666666667
lez surSeg 500 575 transformer precision 0.19431666666666667
lez surSeg 500 575 transformer recall 0.17516666666666666
lez surSeg 500 575 transformer f1 0.17783333333333334
lez surSeg 1000 0 transformer precision 0.20155
lez surSeg 1000 0 transformer recall 0.18168333333333334
lez surSeg 1000 0 transformer f1 0.18611666666666668
lez surSeg 1000 25 transformer precision 0.19126666666666667
lez surSeg 1000 25 transformer recall 0.17098333333333335
lez surSeg 1000 25 transformer f1 0.17511666666666667
lez surSeg 1000 50 transformer precision 0.20461666666666667
lez surSeg 1000 50 transformer recall 0.1796
lez surSeg 1000 50 transformer f1 0.18465
lez surSeg 1000 75 transformer precision 0.2028
lez surSeg 1000 75 transformer recall 0.17036666666666667
lez surSeg 1000 75 transformer f1 0.17943333333333333
lez surSeg 1000 100 transformer precision 0.18868333333333334
lez surSeg 1000 100 transformer recall 0.17350000000000002
lez surSeg 1000 100 transformer f1 0.17533333333333334
lez surSeg 1000 125 transformer precision 0.19835
lez surSeg 1000 125 transformer recall 0.17581666666666668
lez surSeg 1000 125 transformer f1 0.18081666666666668
lez surSeg 1000 150 transformer precision 0.19228333333333333
lez surSeg 1000 150 transformer recall 0.16971666666666665
lez surSeg 1000 150 transformer f1 0.17465
lez surSeg 1000 175 transformer precision 0.20465
lez surSeg 1000 175 transformer recall 0.18928333333333333
lez surSeg 1000 175 transformer f1 0.19076666666666667
lez surSeg 1000 200 transformer precision 0.20138333333333333
lez surSeg 1000 200 transformer recall 0.17366666666666666
lez surSeg 1000 200 transformer f1 0.18026666666666666
lez surSeg 1000 225 transformer precision 0.1981
lez surSeg 1000 225 transformer recall 0.17295
lez surSeg 1000 225 transformer f1 0.17956666666666668
lez surSeg 1000 250 transformer precision 0.2022
lez surSeg 1000 250 transformer recall 0.18681666666666666
lez surSeg 1000 250 transformer f1 0.18791666666666668
lez surSeg 1000 275 transformer precision 0.20575
lez surSeg 1000 275 transformer recall 0.18501666666666666
lez surSeg 1000 275 transformer f1 0.1888166666666667
lez surSeg 1000 300 transformer precision 0.2084
lez surSeg 1000 300 transformer recall 0.18815
lez surSeg 1000 300 transformer f1 0.19183333333333333
lez surSeg 1000 325 transformer precision 0.2119
lez surSeg 1000 325 transformer recall 0.1951
lez surSeg 1000 325 transformer f1 0.19771666666666668
lez surSeg 1000 350 transformer precision 0.21751666666666666
lez surSeg 1000 350 transformer recall 0.18823333333333334
lez surSeg 1000 350 transformer f1 0.19571666666666668
lez surSeg 1000 375 transformer precision 0.21188333333333334
lez surSeg 1000 375 transformer recall 0.1937
lez surSeg 1000 375 transformer f1 0.19605
lez surSeg 1000 400 transformer precision 0.21685000000000001
lez surSeg 1000 400 transformer recall 0.18543333333333334
lez surSeg 1000 400 transformer f1 0.19436666666666666
lez surSeg 1000 425 transformer precision 0.2311
lez surSeg 1000 425 transformer recall 0.21555
lez surSeg 1000 425 transformer f1 0.21623333333333333
lez surSeg 1000 450 transformer precision 0.21341666666666667
lez surSeg 1000 450 transformer recall 0.19746666666666668
lez surSeg 1000 450 transformer f1 0.19791666666666666
lez surSeg 1000 475 transformer precision 0.21063333333333334
lez surSeg 1000 475 transformer recall 0.19273333333333334
lez surSeg 1000 475 transformer f1 0.19528333333333334
lez surSeg 1000 500 transformer precision 0.2197
lez surSeg 1000 500 transformer recall 0.20073333333333335
lez surSeg 1000 500 transformer f1 0.20426666666666668
lez surSeg 1000 525 transformer precision 0.20001666666666668
lez surSeg 1000 525 transformer recall 0.17843333333333333
lez surSeg 1000 525 transformer f1 0.18246666666666667
lez surSeg 1000 550 transformer precision 0.22051666666666667
lez surSeg 1000 550 transformer recall 0.19471666666666668
lez surSeg 1000 550 transformer f1 0.19966666666666666
lez surSeg 1000 575 transformer precision 0.232
lez surSeg 1000 575 transformer recall 0.21003333333333332
lez surSeg 1000 575 transformer f1 0.21338333333333334
lez surSeg 1500 0 transformer precision 0.21168333333333333
lez surSeg 1500 0 transformer recall 0.1857
lez surSeg 1500 0 transformer f1 0.19273333333333334
lez surSeg 1500 25 transformer precision 0.23273333333333335
lez surSeg 1500 25 transformer recall 0.1973
lez surSeg 1500 25 transformer f1 0.20793333333333333
lez surSeg 1500 50 transformer precision 0.23793333333333333
lez surSeg 1500 50 transformer recall 0.20803333333333332
lez surSeg 1500 50 transformer f1 0.2156
lez surSeg 1500 75 transformer precision 0.2061
lez surSeg 1500 75 transformer recall 0.18313333333333334
lez surSeg 1500 75 transformer f1 0.18810000000000002
lez surSeg 1500 100 transformer precision 0.21538333333333334
lez surSeg 1500 100 transformer recall 0.18871666666666667
lez surSeg 1500 100 transformer f1 0.1948
lez surSeg 1500 125 transformer precision 0.21623333333333333
lez surSeg 1500 125 transformer recall 0.18013333333333334
lez surSeg 1500 125 transformer f1 0.19038333333333335
lez surSeg 1500 150 transformer precision 0.23016666666666666
lez surSeg 1500 150 transformer recall 0.21313333333333334
lez surSeg 1500 150 transformer f1 0.21525
lez surSeg 1500 175 transformer precision 0.21656666666666666
lez surSeg 1500 175 transformer recall 0.19848333333333334
lez surSeg 1500 175 transformer f1 0.2006
lez surSeg 1500 200 transformer precision 0.23213333333333333
lez surSeg 1500 200 transformer recall 0.20373333333333335
lez surSeg 1500 200 transformer f1 0.21065
lez surSeg 1500 225 transformer precision 0.2262
lez surSeg 1500 225 transformer recall 0.19983333333333334
lez surSeg 1500 225 transformer f1 0.20635
lez surSeg 1500 250 transformer precision 0.22306666666666666
lez surSeg 1500 250 transformer recall 0.20346666666666668
lez surSeg 1500 250 transformer f1 0.20638333333333334
lez surSeg 1500 275 transformer precision 0.22533333333333333
lez surSeg 1500 275 transformer recall 0.20441666666666666
lez surSeg 1500 275 transformer f1 0.20845
lez surSeg 1500 300 transformer precision 0.23256666666666667
lez surSeg 1500 300 transformer recall 0.20400000000000001
lez surSeg 1500 300 transformer f1 0.2116
lez surSeg 1500 325 transformer precision 0.23668333333333333
lez surSeg 1500 325 transformer recall 0.21591666666666667
lez surSeg 1500 325 transformer f1 0.21915
lez surSeg 1500 350 transformer precision 0.22465000000000002
lez surSeg 1500 350 transformer recall 0.1891
lez surSeg 1500 350 transformer f1 0.1993
lez surSeg 1500 375 transformer precision 0.22881666666666667
lez surSeg 1500 375 transformer recall 0.19756666666666667
lez surSeg 1500 375 transformer f1 0.20545
lez surSeg 1500 400 transformer precision 0.23423333333333335
lez surSeg 1500 400 transformer recall 0.20708333333333334
lez surSeg 1500 400 transformer f1 0.2139
lez surSeg 1500 425 transformer precision 0.2382
lez surSeg 1500 425 transformer recall 0.21366666666666667
lez surSeg 1500 425 transformer f1 0.21906666666666666
lez surSeg 1500 450 transformer precision 0.23516666666666666
lez surSeg 1500 450 transformer recall 0.22260000000000002
lez surSeg 1500 450 transformer f1 0.22241666666666668
lez surSeg 1500 475 transformer precision 0.23243333333333333
lez surSeg 1500 475 transformer recall 0.21176666666666666
lez surSeg 1500 475 transformer f1 0.21553333333333333
lez surSeg 1500 500 transformer precision 0.23738333333333334
lez surSeg 1500 500 transformer recall 0.2154
lez surSeg 1500 500 transformer f1 0.2198
lez surSeg 1500 525 transformer precision 0.23966666666666667
lez surSeg 1500 525 transformer recall 0.21475
lez surSeg 1500 525 transformer f1 0.21961666666666665
lez surSeg 1500 550 transformer precision 0.2331
lez surSeg 1500 550 transformer recall 0.21316666666666667
lez surSeg 1500 550 transformer f1 0.21673333333333333
lez surSeg 1500 575 transformer precision 0.22391666666666668
lez surSeg 1500 575 transformer recall 0.20650000000000002
lez surSeg 1500 575 transformer f1 0.2082
lez surSeg 2000 0 transformer precision 0.2347
lez surSeg 2000 0 transformer recall 0.22048333333333334
lez surSeg 2000 0 transformer f1 0.22181666666666666
lez surSeg 2000 25 transformer precision 0.23533333333333334
lez surSeg 2000 25 transformer recall 0.21063333333333334
lez surSeg 2000 25 transformer f1 0.21648333333333333
lez surSeg 2000 50 transformer precision 0.2141
lez surSeg 2000 50 transformer recall 0.20055
lez surSeg 2000 50 transformer f1 0.2018
lez surSeg 2000 75 transformer precision 0.23136666666666666
lez surSeg 2000 75 transformer recall 0.2114
lez surSeg 2000 75 transformer f1 0.21476666666666666
lez surSeg 2000 100 transformer precision 0.22846666666666668
lez surSeg 2000 100 transformer recall 0.20305
lez surSeg 2000 100 transformer f1 0.20893333333333333
lez surSeg 2000 125 transformer precision 0.23481666666666667
lez surSeg 2000 125 transformer recall 0.21406666666666666
lez surSeg 2000 125 transformer f1 0.21923333333333334
lez surSeg 2000 150 transformer precision 0.2213
lez surSeg 2000 150 transformer recall 0.19671666666666668
lez surSeg 2000 150 transformer f1 0.20226666666666668
lez surSeg 2000 175 transformer precision 0.218
lez surSeg 2000 175 transformer recall 0.19651666666666667
lez surSeg 2000 175 transformer f1 0.20058333333333334
lez surSeg 2000 200 transformer precision 0.23465
lez surSeg 2000 200 transformer recall 0.21148333333333333
lez surSeg 2000 200 transformer f1 0.2162
lez surSeg 2000 225 transformer precision 0.23408333333333334
lez surSeg 2000 225 transformer recall 0.22161666666666668
lez surSeg 2000 225 transformer f1 0.2218
lez surSeg 2000 250 transformer precision 0.24121666666666666
lez surSeg 2000 250 transformer recall 0.22098333333333334
lez surSeg 2000 250 transformer f1 0.22441666666666668
lez surSeg 2000 275 transformer precision 0.23170000000000002
lez surSeg 2000 275 transformer recall 0.20761666666666667
lez surSeg 2000 275 transformer f1 0.214
lez surSeg 2000 300 transformer precision 0.23220000000000002
lez surSeg 2000 300 transformer recall 0.20805
lez surSeg 2000 300 transformer f1 0.21386666666666668
lez surSeg 2000 325 transformer precision 0.24868333333333334
lez surSeg 2000 325 transformer recall 0.21816666666666668
lez surSeg 2000 325 transformer f1 0.22683333333333333
lez surSeg 2000 350 transformer precision 0.2445166666666667
lez surSeg 2000 350 transformer recall 0.22041666666666668
lez surSeg 2000 350 transformer f1 0.2256
lez surSeg 2000 375 transformer precision 0.23996666666666666
lez surSeg 2000 375 transformer recall 0.21143333333333333
lez surSeg 2000 375 transformer f1 0.2187
lez surSeg 2000 400 transformer precision 0.24280000000000002
lez surSeg 2000 400 transformer recall 0.213
lez surSeg 2000 400 transformer f1 0.22173333333333334
lez surSeg 2000 425 transformer precision 0.24778333333333333
lez surSeg 2000 425 transformer recall 0.23303333333333334
lez surSeg 2000 425 transformer f1 0.23373333333333335
lez surSeg 2000 450 transformer precision 0.24383333333333335
lez surSeg 2000 450 transformer recall 0.22071666666666667
lez surSeg 2000 450 transformer f1 0.22583333333333333
lez surSeg 2000 475 transformer precision 0.24381666666666668
lez surSeg 2000 475 transformer recall 0.21635000000000001
lez surSeg 2000 475 transformer f1 0.22326666666666667
lez surSeg 2000 500 transformer precision 0.24938333333333335
lez surSeg 2000 500 transformer recall 0.2318
lez surSeg 2000 500 transformer f1 0.23406666666666667
ntu surSeg 500 0 transformer precision 0.20331666666666667
ntu surSeg 500 0 transformer recall 0.20523333333333332
ntu surSeg 500 0 transformer f1 0.19948333333333335
ntu surSeg 500 25 transformer precision 0.2101
ntu surSeg 500 25 transformer recall 0.21116666666666667
ntu surSeg 500 25 transformer f1 0.20583333333333334
ntu surSeg 500 50 transformer precision 0.23265
ntu surSeg 500 50 transformer recall 0.22688333333333335
ntu surSeg 500 50 transformer f1 0.22415
ntu surSeg 500 75 transformer precision 0.23648333333333335
ntu surSeg 500 75 transformer recall 0.22565000000000002
ntu surSeg 500 75 transformer f1 0.22603333333333334
ntu surSeg 500 100 transformer precision 0.23221666666666668
ntu surSeg 500 100 transformer recall 0.21956666666666666
ntu surSeg 500 100 transformer f1 0.22165
ntu surSeg 500 125 transformer precision 0.24655
ntu surSeg 500 125 transformer recall 0.23618333333333333
ntu surSeg 500 125 transformer f1 0.23631666666666667
ntu surSeg 500 150 transformer precision 0.2425
ntu surSeg 500 150 transformer recall 0.23516666666666666
ntu surSeg 500 150 transformer f1 0.2341
ntu surSeg 500 175 transformer precision 0.23733333333333334
ntu surSeg 500 175 transformer recall 0.22926666666666667
ntu surSeg 500 175 transformer f1 0.2292
ntu surSeg 500 200 transformer precision 0.25421666666666665
ntu surSeg 500 200 transformer recall 0.24683333333333332
ntu surSeg 500 200 transformer f1 0.2458
ntu surSeg 500 225 transformer precision 0.2485166666666667
ntu surSeg 500 225 transformer recall 0.24751666666666666
ntu surSeg 500 225 transformer f1 0.24341666666666667
ntu surSeg 500 250 transformer precision 0.24941666666666668
ntu surSeg 500 250 transformer recall 0.23081666666666667
ntu surSeg 500 250 transformer f1 0.235
ntu surSeg 500 275 transformer precision 0.2546333333333334
ntu surSeg 500 275 transformer recall 0.24133333333333334
ntu surSeg 500 275 transformer f1 0.2429
ntu surSeg 500 300 transformer precision 0.25448333333333334
ntu surSeg 500 300 transformer recall 0.24171666666666666
ntu surSeg 500 300 transformer f1 0.24363333333333334
ntu surSeg 500 325 transformer precision 0.25306666666666666
ntu surSeg 500 325 transformer recall 0.24726666666666666
ntu surSeg 500 325 transformer f1 0.24538333333333334
ntu surSeg 500 350 transformer precision 0.23791666666666667
ntu surSeg 500 350 transformer recall 0.23903333333333335
ntu surSeg 500 350 transformer f1 0.23461666666666667
ntu surSeg 500 375 transformer precision 0.2702333333333333
ntu surSeg 500 375 transformer recall 0.27381666666666665
ntu surSeg 500 375 transformer f1 0.26715
ntu surSeg 500 400 transformer precision 0.2529
ntu surSeg 500 400 transformer recall 0.26061666666666666
ntu surSeg 500 400 transformer f1 0.2513
ntu surSeg 500 425 transformer precision 0.24751666666666666
ntu surSeg 500 425 transformer recall 0.2469
ntu surSeg 500 425 transformer f1 0.24316666666666667
ntu surSeg 500 450 transformer precision 0.2661
ntu surSeg 500 450 transformer recall 0.25976666666666665
ntu surSeg 500 450 transformer f1 0.2579
ntu surSeg 500 475 transformer precision 0.26381666666666664
ntu surSeg 500 475 transformer recall 0.24883333333333335
ntu surSeg 500 475 transformer f1 0.25166666666666665
ntu surSeg 500 500 transformer precision 0.27758333333333335
ntu surSeg 500 500 transformer recall 0.2718
ntu surSeg 500 500 transformer f1 0.26963333333333334
ntu surSeg 500 525 transformer precision 0.30073333333333335
ntu surSeg 500 525 transformer recall 0.28081666666666666
ntu surSeg 500 525 transformer f1 0.28585
ntu surSeg 500 550 transformer precision 0.2826
ntu surSeg 500 550 transformer recall 0.2720166666666667
ntu surSeg 500 550 transformer f1 0.2728833333333333
ntu surSeg 1000 0 transformer precision 0.26908333333333334
ntu surSeg 1000 0 transformer recall 0.26666666666666666
ntu surSeg 1000 0 transformer f1 0.26311666666666667
ntu surSeg 1000 25 transformer precision 0.2800666666666667
ntu surSeg 1000 25 transformer recall 0.2679666666666667
ntu surSeg 1000 25 transformer f1 0.26890000000000003
ntu surSeg 1000 50 transformer precision 0.27986666666666665
ntu surSeg 1000 50 transformer recall 0.26768333333333333
ntu surSeg 1000 50 transformer f1 0.26788333333333336
ntu surSeg 1000 75 transformer precision 0.27638333333333337
ntu surSeg 1000 75 transformer recall 0.2422
ntu surSeg 1000 75 transformer f1 0.2526333333333333
ntu surSeg 1000 100 transformer precision 0.27605
ntu surSeg 1000 100 transformer recall 0.26238333333333336
ntu surSeg 1000 100 transformer f1 0.26411666666666667
ntu surSeg 1000 125 transformer precision 0.27405
ntu surSeg 1000 125 transformer recall 0.25961666666666666
ntu surSeg 1000 125 transformer f1 0.26098333333333334
ntu surSeg 1000 150 transformer precision 0.26553333333333334
ntu surSeg 1000 150 transformer recall 0.2442
ntu surSeg 1000 150 transformer f1 0.24845
ntu surSeg 1000 175 transformer precision 0.2856166666666667
ntu surSeg 1000 175 transformer recall 0.2696
ntu surSeg 1000 175 transformer f1 0.2723333333333333
ntu surSeg 1000 200 transformer precision 0.284
ntu surSeg 1000 200 transformer recall 0.26313333333333333
ntu surSeg 1000 200 transformer f1 0.26795
ntu surSeg 1000 225 transformer precision 0.28065
ntu surSeg 1000 225 transformer recall 0.27313333333333334
ntu surSeg 1000 225 transformer f1 0.2714666666666667
ntu surSeg 1000 250 transformer precision 0.26498333333333335
